Date,Close,Open,High,Low,Volume,ret_1d,ret_5d,ma_10,ma_dist_10,volatility_10d,vol_chg_1d,vol_ma_10,vol_ratio_10,target_5d
2020-01-21,2171.05,2169.95,2186.55,2158.05,1902980,0.0003225286244155079,-0.016244505867959558,2210.66,-0.017917725928003257,0.013522122848734372,-0.6728925455329595,3337931.2,0.5701076163583,0.005849704060247207
2020-01-22,2206.9,2181.0,2210.0,2173.7,1773686,0.01651274728817853,-0.008981094795455613,2205.825,0.0004873460043295696,0.012452492443301818,-0.06794291059285962,2995554.4,0.5921060889430017,-0.02369840047124938
2020-01-23,2190.95,2209.8,2217.75,2183.7,2069866,-0.007227332457293123,-0.02137305699481884,2203.485,-0.005688715829697188,0.011317255297887258,0.16698558820445109,2829123.7,0.7316279595692475,-0.02423606198224515
2020-01-24,2183.4,2190.95,2190.95,2170.0,1319430,-0.0034459937470046054,-0.016087603082330593,2200.47,-0.007757433639176954,0.011339807935656164,-0.3625529382095266,2769486.0,0.476416923573544,-0.047792433818814595
2020-01-27,2169.25,2189.7,2193.45,2165.0,1549101,-0.006480718146010811,-0.0005068306955099411,2198.3599999999997,-0.013241689259265851,0.011047229877250963,0.17406834769559576,2640006.8,0.5867791704172883,-0.002028350812492863
2020-01-28,2183.75,2174.0,2187.8,2152.0,1743024,0.006684337904805826,0.005849704060247207,2196.0449999999996,-0.0055987013016580356,0.010976208598853383,0.12518421975068117,2519464.0,0.6918233402025192,-0.037206639954207255
2020-01-29,2154.6,2185.0,2186.95,2150.0,2306761,-0.013348597595878697,-0.02369840047124938,2188.815,-0.01563174594472358,0.010981404884116908,0.3234246917999981,2488072.0,0.9271279126970602,-0.02174417525294714
2020-01-30,2137.85,2160.0,2165.0,2125.0,2098567,-0.0077740647916086925,-0.02423606198224515,2178.72,-0.01875872071675107,0.010619542581416315,-0.09025382343467747,2386207.3,0.8794571200917876,0.004069509086231715
2020-01-31,2079.05,2139.4,2144.35,2071.6,3287223,-0.027504268306943747,-0.047792433818814595,2164.715,-0.03957333875360034,0.012861369190571162,0.5664131762293032,2386823.7,1.3772374557869522,0.023712753421033517
2020-02-01,2164.85,2079.5,2180.7,2063.6,3319716,0.04126884875303616,-0.002028350812492863,2164.165,0.0003165193042119919,0.0186240269590539,0.009884635146444332,2137035.4,1.5534211553070203,-0.013072499249370484
2020-02-03,2102.5,2152.0,2194.7,2093.2,4728073,-0.028801071667782896,-0.037206639954207255,2157.31,-0.025406640677510393,0.02071094077300958,0.42424020608991864,2419544.7,1.954116822061605,0.028275862068965374
2020-02-04,2107.75,2129.0,2136.7,2086.6,3509339,0.0024970273483948535,-0.02174417525294714,2147.395,-0.018461903841631364,0.01969204038555874,-0.2577654786632948,2593110.0,1.353332099293898,0.021658166291068648
2020-02-05,2146.55,2115.0,2156.7,2104.3,2439322,0.01840825524848788,0.004069509086231715,2142.955,0.001677590056720862,0.020915619829456583,-0.3049055676866783,2630055.6,0.9274792517694302,0.011273904637674415
2020-02-06,2128.35,2145.0,2174.2,2115.5,2640065,-0.00847872166965613,0.023712753421033517,2137.45,-0.0042574095300474445,0.021018595140521342,0.08229458841432158,2762119.1,0.9558114275376467,0.029882303192613868
2020-02-07,2136.55,2139.0,2151.0,2119.0,2083442,0.0038527497826956747,-0.013072499249370484,2134.1800000000003,0.0011104967715937224,0.021047103706280563,-0.21083685439563038,2815553.2,0.7399760729081588,0.02230230979850667
2020-02-10,2161.95,2140.9,2167.0,2119.0,2383032,0.011888324635510372,0.028275862068965374,2132.0,0.014047842401500853,0.02132943390927168,0.14379569961630811,2879554.0,0.8275698250492959,0.019103124494091128
2020-02-11,2153.4,2163.0,2174.8,2147.6,1335820,-0.003954763061125299,0.021658166291068648,2131.88,0.010094376794191033,0.02091822076145957,-0.43944521097492606,2782459.9,0.4800859843478787,0.028954211943902575
2020-02-12,2170.75,2151.1,2185.0,2150.0,1620407,0.008057026098263087,0.011273904637674415,2135.17,0.016663778528173367,0.020851658184650484,0.21304292494497767,2734643.9,0.5925477170903313,0.011793159046412427
2020-02-13,2191.95,2172.95,2197.0,2171.0,1645948,0.009766209835310402,0.029882303192613868,2146.46,0.021193034111979623,0.018210651955551313,0.015762089400996215,2570516.4,0.6403180310384327,-0.01603594972513045
2020-02-14,2184.2,2188.0,2212.0,2171.0,1500115,-0.003535664590889387,0.02230230979850667,2148.395,0.016665929682390734,0.013256835629581737,-0.08860121947959476,2388556.3,0.6280425544082843,-0.03152183865946334
2020-02-17,2203.25,2196.95,2217.0,2190.2,1774724,0.008721728779415905,0.019103124494091128,2158.4700000000003,0.02074617668997009,0.00826420976150182,0.1830586321715335,2093221.4,0.8478434244939403,-0.021377510495858343
2020-02-18,2215.75,2199.95,2221.0,2186.05,2486223,0.005673436968115286,0.028954211943902575,2169.27,0.02142656285294132,0.008230153623144833,0.4009068452333997,1990909.8,1.2487873634455966,-0.04158862687577569
2020-02-19,2196.35,2215.75,2230.0,2190.5,1760463,-0.00875550039490014,0.011793159046412427,2174.25,0.010164424514200257,0.007799072417334982,-0.2919126723548129,1923023.9,0.9154660012285859,-0.04136408131672997
2020-02-20,2156.8,2204.5,2214.4,2151.25,2317278,-0.018007148223188385,-0.01603594972513045,2177.0950000000003,-0.00932205530764623,0.00963210844112137,0.3162889535309745,1890745.2,1.2255897833298743,-0.07263074925816027
2020-02-24,2115.35,2156.0,2178.95,2106.7,3092877,-0.01921828635014844,-0.03152183865946334,2174.975,-0.027414108208140324,0.011544663821965567,0.3347026122890737,1991688.7,1.552891774703547,-0.053915427706998864
2020-02-25,2156.15,2115.5,2176.65,2111.0,2674567,0.01928758834235489,-0.021377510495858343,2174.395,-0.008390839750827191,0.012642852783952167,-0.13524947807494447,2020842.2,1.3234912651764694,-0.05563156552187931
2020-02-26,2123.6,2154.0,2163.9,2112.95,2686842,-0.015096352294599269,-0.04158862687577569,2171.415,-0.02202020341574506,0.013474429546719683,0.004589527949757866,2155944.4,1.2462482798721526,-0.019024298361273395
2020-02-27,2105.5,2119.95,2119.95,2086.2,2349001,-0.00852326238462986,-0.04136408131672997,2164.8900000000003,-0.027433264507665662,0.013211184480251548,-0.1257390646714619,2228803.8,1.0539290178884297,0.00928520541439104
2020-02-28,2000.15,2068.0,2069.5,1990.0,4298076,-0.05003562099263825,-0.07263074925816027,2145.71,-0.06783768542813332,0.019050537439722515,0.8297463474898479,2494016.6,1.7233550089442067,0.058145639077069156
2020-03-02,2001.3,2035.0,2053.95,1985.7,2667076,0.0005749568782340564,-0.053915427706998864,2127.4199999999996,-0.05928307527427574,0.019223879446450317,-0.37947211729155095,2610712.7,1.0215892388312202,-0.014465597361714932
2020-03-03,2036.2,2020.0,2060.0,2012.0,2757585,0.017438664867835962,-0.05563156552187931,2110.7149999999997,-0.035303202943078364,0.020263008348538933,0.03393566587528807,2708998.8,1.0179351131495518,-0.040516648659267296
2020-03-04,2083.2,2056.0,2094.45,2025.0,3237002,0.023082211963461274,-0.019024298361273395,2097.46,-0.006798699379249291,0.022192381791909986,0.1738539337862659,2784076.7,1.162684203348277,-0.15041762672811054
2020-03-05,2125.05,2085.7,2147.75,2084.05,3937056,0.02008928571428581,0.00928520541439104,2090.33,0.016609817588610534,0.0236127585640556,0.21626616233168838,3001736.0,1.3115930248362948,-0.14999647067127841
2020-03-06,2116.45,2098.0,2123.65,2071.6,2595027,-0.004046963600856657,0.058145639077069156,2086.295,0.014453852403423171,0.023035222568117766,-0.34087119919046105,3029510.9,0.8565828233197643,-0.19846913463582871
2020-03-09,1972.35,2075.0,2079.9,1935.0,4940982,-0.06808570956082116,-0.014465597361714932,2071.995,-0.04809133226672844,0.030988098101661702,0.9040194957509113,3214321.4,1.537177333915644,-0.15937840646944001
2020-03-11,1953.7,1933.0,1987.3,1920.0,6796752,-0.009455725403706206,-0.040516648659267296,2051.75,-0.047788473254538784,0.02963044009615463,0.37558728204231473,3626539.9,1.874169921582829,-0.15319649895070886
2020-03-12,1769.85,1904.0,1908.4,1758.35,8728972,-0.09410349593079803,-0.15041762672811054,2016.375,-0.12226148409893997,0.04002605141078847,0.2842857882706329,4230752.9,2.0632195276637404,-0.07543012119671155
2020-03-13,1806.3,1687.9,1820.0,1506.05,8029725,0.020594965675057253,-0.14999647067127841,1986.455,-0.09069170960328826,0.041757708104419276,-0.08010645468905153,4798825.3,1.6732688726968243,-0.004899518352433074
2020-03-16,1696.4,1755.0,1842.25,1675.85,7844420,-0.06084260643303985,-0.19846913463582871,1956.08,-0.13275530653143014,0.04290662784121329,-0.023077378116934222,5153459.7,1.5221657792337058,-0.015739212449893958
2020-03-17,1658.0,1730.0,1731.0,1623.15,5713269,-0.02263617071445423,-0.15937840646944001,1921.75,-0.1372446988422011,0.042568367912825526,-0.27167731967436726,5458079.0,1.0467545449598659,0.02723160434258154
2020-03-18,1654.4,1676.8,1713.55,1627.75,7259111,-0.0021712907117007463,-0.15319649895070886,1883.5700000000002,-0.1216678966006042,0.041194345183412376,0.2705704912546565,5908231.6,1.228643609705483,0.05796663442940031
2020-03-19,1636.35,1559.7,1685.45,1546.75,5135162,-0.01091029980657654,-0.07543012119671155,1838.8849999999998,-0.11014011207878681,0.03858647752177724,-0.29259078694347007,6098047.6,0.8420993630813902,0.09447856509915376
2020-03-20,1797.45,1630.0,1869.0,1627.0,8547645,0.09845082042350373,-0.004899518352433074,1806.125,-0.0048031005605924035,0.053441954804504636,0.6645326866026817,6559106.5,1.3031721622449643,0.01504909733233184
2020-03-23,1669.7,1620.0,1750.0,1617.75,7003558,-0.07107290884308326,-0.015739212449893958,1761.45,-0.05208776859973317,0.05601225436191394,-0.18064472729038228,6999959.6,1.0005140601097184,0.06516140624064204
2020-03-24,1703.15,1653.05,1770.0,1632.85,6354209,0.020033538959094432,0.02723160434258154,1734.53,-0.01809135615988186,0.05488055259907834,-0.0927170161223767,7141282.3,0.8897854381138245,0.07218976602178295
2020-03-25,1750.3,1700.0,1810.0,1680.0,2765527,0.027683997299122076,0.05796663442940031,1714.19,0.021065342814973777,0.056398642483717266,-0.564772420926035,6738159.8,0.41042763634071133,-0.023738787636405134
2020-03-26,1790.95,1831.6,1832.05,1722.55,4556071,0.023224590070273665,0.09447856509915376,1716.3,0.043494727029074226,0.04849192160779736,0.6474512814374982,6320869.7,0.7207981205497718,-0.07635612384488677
2020-03-27,1824.5,1820.0,1850.0,1750.4,4331310,0.018733074625198798,0.01504909733233184,1718.1200000000001,0.06191651339836558,0.04841711283808993,-0.049332198730002275,5951028.2,0.7278254873670402,-0.027021101671690806
2020-03-30,1778.5,1766.0,1905.0,1763.55,8513608,-0.025212386955330235,0.06516140624064204,1726.33,0.03022017806560743,0.04442072787578592,0.9655965516206413,6017947.0,1.4147030540481662,-0.04107393871239806
2020-03-31,1826.1,1837.4,1855.0,1780.0,3927593,0.026764127073376498,0.07218976602178295,1743.14,0.04759227600766422,0.04367073096362877,-0.5386687994091341,5839379.4,0.6726045236930486,-0.03282952740813749
2020-04-01,1708.75,1825.9,1834.75,1702.0,4941898,-0.06426263621926509,-0.023738787636405134,1748.575,-0.022775688775145502,0.049681261103522834,0.2582510458695695,5607658.1,0.8812766241936184,0.029553767373811324
2020-04-03,1654.2,1740.0,1740.0,1650.0,5735529,-0.031923920994879285,-0.07635612384488677,1750.36,-0.054937270047304476,0.05082926385294917,0.16059234731271266,5667694.8,1.011968569655515,0.04893604159110154
2020-04-07,1775.2,1710.0,1785.85,1705.0,5427965,0.07314714061177607,-0.027021101671690806,1748.1350000000002,0.015482213902244291,0.04589830808410247,-0.05362434746646738,5355726.8,1.0134880292997768,-0.03332018927444802
2020-04-08,1705.45,1760.0,1806.0,1701.0,6285616,-0.03929134745380802,-0.04107393871239806,1751.7099999999998,-0.026408480855849296,0.04132483436527171,0.15800599303790652,5283932.6,1.1895715702353964,0.059075317364918334
2020-04-09,1766.15,1750.45,1778.8,1731.2,5307649,0.03559177929578716,-0.03282952740813749,1758.0100000000002,0.004630235322893426,0.042322818734194516,-0.1555880919228919,5179276.6,1.0247857779984177,0.029725674489709197
2020-04-13,1759.25,1761.0,1787.0,1746.0,2990478,-0.003906802932933218,0.029553767373811324,1758.905,0.00019614476051863362,0.04156777669038799,-0.43657201144989055,5201771.7,0.5748960493594903,-0.012277959357680723
2020-04-15,1735.15,1785.0,1812.0,1727.8,4761401,-0.013699019468523477,0.04893604159110154,1753.325,-0.01036601884989945,0.04103908844331975,0.5921872690586589,5222304.7,0.9117432385743405,0.01979655937527003
2020-04-16,1716.05,1709.95,1764.9,1675.05,6245583,-0.011007693859320544,-0.03332018927444802,1742.48,-0.015168036361966888,0.040409760093953216,0.31171119592741725,5413732.0,1.153655740624028,0.09451939046065094
2020-04-17,1806.2,1800.0,1851.95,1753.0,9895825,0.05253343434049129,0.059075317364918334,1745.25,0.03492336341498355,0.04352872775654864,0.5844517637504778,5551953.7,1.7824040931753447,0.006837559517218317
2020-04-20,1818.65,1830.0,1830.0,1802.5,3244293,0.006892924371608933,0.029725674489709197,1744.5049999999999,0.04250202779585052,0.04273902994973465,-0.672155378657161,5483623.7,0.591633047322339,0.009869958485689834
2020-04-21,1737.65,1765.0,1794.6,1727.7,5122606,-0.04453853132818297,-0.012277959357680723,1747.395,-0.005576873002383485,0.03977526006307029,0.5789591137421928,5501694.5,0.93109604686338,0.06986447213190217
2020-04-22,1769.5,1737.65,1790.0,1719.15,3829839,0.018329352861623294,0.01979655937527003,1758.925,0.006012194948619211,0.038098915124392015,-0.2523651047923654,5311125.5,0.7210974397046351,0.07694263916360566
2020-04-23,1878.25,1780.0,1900.0,1760.85,5934424,0.06145803899406621,0.09451939046065094,1769.23,0.061620026791315986,0.03597806022206733,0.5495231000572087,5361771.4,1.106802874885714,0.07251430853187801
2020-04-24,1818.55,1840.7,1851.95,1807.8,2987150,-0.031784906162651394,0.006837559517218317,1780.5400000000002,0.02134745638963447,0.03498729836870413,-0.4966402805057407,5031924.8,0.5936396346781653,0.0615325396607187
2020-04-27,1836.6,1832.3,1875.0,1825.0,3374747,0.00992549008825705,0.009869958485689834,1787.5849999999998,0.027419675148314684,0.033568367385501084,0.12975478298712817,4838634.6,0.697458535099964,0.05235217249264945
2020-04-28,1859.05,1865.0,1868.0,1832.6,2678512,0.012223674180551036,0.06986447213190217,1797.565,0.03420460456228281,0.03351127948918635,-0.20630731725963458,4807438.0,0.5571599675336426,0.023963852505311856
2020-04-29,1905.65,1874.0,1912.55,1850.05,4241579,0.025066566256959355,0.07694263916360566,1814.6150000000002,0.050167666419598564,0.03321592361730277,0.5835579605392844,4755455.8,0.8919395276473814,-0.007346574659565008
2020-04-30,2014.45,1980.0,2032.0,1942.2,5915950,0.05709338021147636,0.07251430853187801,1844.4550000000004,0.0921654364026228,0.0353626396316047,0.39475181294513195,4722492.5,1.2527177120980075,-0.060090843654595494
2020-05-04,1930.45,1966.0,1966.0,1913.65,3729409,-0.0416987266995954,0.0615325396607187,1856.8799999999999,0.03962022317004878,0.03726304575268294,-0.36960099392320755,4105850.9,0.908315740349948,0.0025123675826879133
